"Título de trazado: 1. table nursery. 05/05/22"
"N.º","Fecha Tiempo, GMT-06:00","Temp, °C (LGR S/N: 21258716, SEN S/N: 21258716)","Intensidad, lux (LGR S/N: 21258716, SEN S/N: 21258716)","Acoplador adjunto (LGR S/N: 21258716)","Host conectado (LGR S/N: 21258716)","Acoplador separado (LGR S/N: 21258716)","Parado (LGR S/N: 21258716)","Final de archivo (LGR S/N: 21258716)"
2037,05/19/22 04:20:00 PM,22.621,570.5,,,,,
2038,05/19/22 04:30:00 PM,22.621,258.3,,,,,
2039,05/19/22 04:40:00 PM,22.525,3272.2,,,,,
2040,05/19/22 04:50:00 PM,22.525,312.2,,,,,
2041,05/19/22 05:00:00 PM,22.429,215.3,,,,,
2042,05/19/22 05:10:00 PM,22.429,64.6,,,,,
2043,05/19/22 05:20:00 PM,22.429,43.1,,,,,
2044,05/19/22 05:30:00 PM,22.429,118.4,,,,,
2045,05/19/22 05:40:00 PM,22.525,204.5,,,,,
2046,05/19/22 05:50:00 PM,22.621,107.6,,,,,
2047,05/19/22 06:00:00 PM,22.621,0.0,,,,,
2048,05/19/22 06:10:00 PM,22.621,0.0,,,,,
2049,05/19/22 06:20:00 PM,22.621,0.0,,,,,
2050,05/19/22 06:30:00 PM,22.621,0.0,,,,,
2051,05/19/22 06:40:00 PM,22.621,0.0,,,,,
2052,05/19/22 06:50:00 PM,22.621,0.0,,,,,
2053,05/19/22 07:00:00 PM,22.621,0.0,,,,,
2054,05/19/22 07:10:00 PM,22.621,0.0,,,,,
2055,05/19/22 07:20:00 PM,22.621,0.0,,,,,
2056,05/19/22 07:30:00 PM,22.621,0.0,,,,,
2057,05/19/22 07:40:00 PM,22.621,0.0,,,,,
2058,05/19/22 07:50:00 PM,22.525,0.0,,,,,
2059,05/19/22 08:00:00 PM,22.525,0.0,,,,,
2060,05/19/22 08:10:00 PM,22.525,0.0,,,,,
2061,05/19/22 08:20:00 PM,22.525,0.0,,,,,
2062,05/19/22 08:30:00 PM,22.525,0.0,,,,,
2063,05/19/22 08:40:00 PM,22.525,0.0,,,,,
2064,05/19/22 08:50:00 PM,22.525,0.0,,,,,
2065,05/19/22 09:00:00 PM,22.525,0.0,,,,,
2066,05/19/22 09:10:00 PM,22.525,0.0,,,,,
2067,05/19/22 09:20:00 PM,22.525,0.0,,,,,
2068,05/19/22 09:30:00 PM,22.525,0.0,,,,,
2069,05/19/22 09:40:00 PM,22.429,0.0,,,,,
2070,05/19/22 09:50:00 PM,22.525,0.0,,,,,
2071,05/19/22 10:00:00 PM,22.525,0.0,,,,,
2072,05/19/22 10:10:00 PM,22.429,0.0,,,,,
2073,05/19/22 10:20:00 PM,22.525,0.0,,,,,
2074,05/19/22 10:30:00 PM,22.525,0.0,,,,,
2075,05/19/22 10:40:00 PM,22.525,0.0,,,,,
2076,05/19/22 10:50:00 PM,22.525,0.0,,,,,
2077,05/19/22 11:00:00 PM,22.525,0.0,,,,,
2078,05/19/22 11:10:00 PM,22.525,0.0,,,,,
2079,05/19/22 11:20:00 PM,22.525,0.0,,,,,
2080,05/19/22 11:30:00 PM,22.525,0.0,,,,,
2081,05/19/22 11:40:00 PM,22.525,0.0,,,,,
2082,05/19/22 11:50:00 PM,22.525,0.0,,,,,
2083,05/20/22 12:00:00 AM,22.525,0.0,,,,,
2084,05/20/22 12:10:00 AM,22.525,0.0,,,,,
2085,05/20/22 12:20:00 AM,22.525,0.0,,,,,
2086,05/20/22 12:30:00 AM,22.525,0.0,,,,,
2087,05/20/22 12:40:00 AM,22.525,0.0,,,,,
2088,05/20/22 12:50:00 AM,22.525,0.0,,,,,
2089,05/20/22 01:00:00 AM,22.525,0.0,,,,,
2090,05/20/22 01:10:00 AM,22.525,0.0,,,,,
2091,05/20/22 01:20:00 AM,22.525,0.0,,,,,
2092,05/20/22 01:30:00 AM,22.525,0.0,,,,,
2093,05/20/22 01:40:00 AM,22.525,0.0,,,,,
2094,05/20/22 01:50:00 AM,22.429,0.0,,,,,
2095,05/20/22 02:00:00 AM,22.525,0.0,,,,,
2096,05/20/22 02:10:00 AM,22.525,0.0,,,,,
2097,05/20/22 02:20:00 AM,22.525,0.0,,,,,
2098,05/20/22 02:30:00 AM,22.525,0.0,,,,,
2099,05/20/22 02:40:00 AM,22.525,0.0,,,,,
2100,05/20/22 02:50:00 AM,22.525,0.0,,,,,
2101,05/20/22 03:00:00 AM,22.525,0.0,,,,,
2102,05/20/22 03:10:00 AM,22.525,0.0,,,,,
2103,05/20/22 03:20:00 AM,22.525,0.0,,,,,
2104,05/20/22 03:30:00 AM,22.525,0.0,,,,,
2105,05/20/22 03:40:00 AM,22.525,0.0,,,,,
2106,05/20/22 03:50:00 AM,22.429,0.0,,,,,
2107,05/20/22 04:00:00 AM,22.525,0.0,,,,,
2108,05/20/22 04:10:00 AM,22.525,0.0,,,,,
2109,05/20/22 04:20:00 AM,22.525,0.0,,,,,
2110,05/20/22 04:30:00 AM,22.525,0.0,,,,,
2111,05/20/22 04:40:00 AM,22.525,0.0,,,,,
2112,05/20/22 04:50:00 AM,22.429,0.0,,,,,
2113,05/20/22 05:00:00 AM,22.525,0.0,,,,,
2114,05/20/22 05:10:00 AM,22.429,0.0,,,,,
2115,05/20/22 05:20:00 AM,22.429,0.0,,,,,
2116,05/20/22 05:30:00 AM,22.525,0.0,,,,,
2117,05/20/22 05:40:00 AM,22.429,0.0,,,,,
2118,05/20/22 05:50:00 AM,22.525,0.0,,,,,
2119,05/20/22 06:00:00 AM,22.525,0.0,,,,,
2120,05/20/22 06:10:00 AM,22.429,0.0,,,,,
2121,05/20/22 06:20:00 AM,22.429,21.5,,,,,
2122,05/20/22 06:30:00 AM,22.525,107.6,,,,,
2123,05/20/22 06:40:00 AM,22.429,96.9,,,,,
2124,05/20/22 06:50:00 AM,22.525,150.7,,,,,
2125,05/20/22 07:00:00 AM,22.525,139.9,,,,,
2126,05/20/22 07:10:00 AM,22.429,2325.0,,,,,
2127,05/20/22 07:20:00 AM,22.429,581.3,,,,,
2128,05/20/22 07:30:00 AM,22.429,398.3,,,,,
2129,05/20/22 07:40:00 AM,22.429,645.8,,,,,
2130,05/20/22 07:50:00 AM,22.525,495.1,,,,,
2131,05/20/22 08:00:00 AM,22.525,688.9,,,,,
2132,05/20/22 08:10:00 AM,22.621,947.2,,,,,
2133,05/20/22 08:20:00 AM,22.429,861.1,,,,,
2134,05/20/22 08:30:00 AM,22.525,4477.8,,,,,
2135,05/20/22 08:40:00 AM,22.717,1280.9,,,,,
2136,05/20/22 08:50:00 AM,22.621,549.0,,,,,
2137,05/20/22 09:00:00 AM,22.717,1636.1,,,,,
2138,05/20/22 09:10:00 AM,22.812,1291.7,,,,,
2139,05/20/22 09:20:00 AM,22.717,7577.8,,,,,
2140,05/20/22 09:30:00 AM,22.621,1324.0,,,,,
2141,05/20/22 09:40:00 AM,22.621,2238.9,,,,,
2142,05/20/22 09:50:00 AM,22.717,1001.0,,,,,
2143,05/20/22 10:00:00 AM,22.621,3100.0,,,,,
2144,05/20/22 10:10:00 AM,22.621,16533.4,,,,,
2145,05/20/22 10:20:00 AM,22.812,1248.6,,,,,
2146,05/20/22 10:30:00 AM,22.812,2152.8,,,,,
2147,05/20/22 10:40:00 AM,22.908,2497.2,,,,,
2148,05/20/22 10:50:00 AM,23.196,1550.0,,,,,
2149,05/20/22 11:00:00 AM,23.004,1894.5,,,,,
2150,05/20/22 11:10:00 AM,22.908,5338.9,,,,,
2151,05/20/22 11:20:00 AM,23.100,1808.3,,,,,
2152,05/20/22 11:30:00 AM,23.100,1808.3,,,,,
2153,05/20/22 11:40:00 AM,23.100,1808.3,,,,,
2154,05/20/22 11:50:00 AM,23.100,2238.9,,,,,
2155,05/20/22 12:00:00 PM,23.196,1894.5,,,,,
2156,05/20/22 12:10:00 PM,23.196,1980.6,,,,,
2157,05/20/22 12:20:00 PM,23.100,3961.1,,,,,
2158,05/20/22 12:30:00 PM,23.196,1980.6,,,,,
2159,05/20/22 12:40:00 PM,23.100,12400.1,,,,,
2160,05/20/22 12:50:00 PM,22.908,2238.9,,,,,
2161,05/20/22 01:00:00 PM,23.100,21355.7,,,,,
2162,05/20/22 01:10:00 PM,23.196,13089.0,,,,,
2163,05/20/22 01:20:00 PM,22.908,1259.4,,,,,
2164,05/20/22 01:30:00 PM,22.908,1980.6,,,,,
2165,05/20/22 01:40:00 PM,22.908,2152.8,,,,,
2166,05/20/22 01:50:00 PM,22.908,1980.6,,,,,
2167,05/20/22 02:00:00 PM,22.908,2755.6,,,,,
2168,05/20/22 02:10:00 PM,22.812,979.5,,,,,
2169,05/20/22 02:20:00 PM,23.004,14466.8,,,,,
2170,05/20/22 02:30:00 PM,22.621,2927.8,,,,,
2171,05/20/22 02:40:00 PM,22.621,1377.8,,,,,
2172,05/20/22 02:50:00 PM,22.621,2669.5,,,,,
2173,05/20/22 03:00:00 PM,22.621,17911.2,,,,,
2174,05/20/22 03:10:00 PM,22.621,1894.5,,,,,
2175,05/20/22 03:20:00 PM,22.621,33066.9,,,,,
2176,05/20/22 03:30:00 PM,22.621,1463.9,,,,,
2177,05/20/22 03:40:00 PM,22.525,1377.8,,,,,
2178,05/20/22 03:50:00 PM,22.621,9300.1,,,,,
2179,05/20/22 04:00:00 PM,22.717,2583.4,,,,,
2180,05/20/22 04:10:00 PM,22.717,742.7,,,,,
2181,05/20/22 04:20:00 PM,22.525,4305.6,,,,,
2182,05/20/22 04:30:00 PM,22.525,3100.0,,,,,
2183,05/20/22 04:40:00 PM,22.621,473.6,,,,,
2184,05/20/22 04:50:00 PM,22.525,1033.3,,,,,
2185,05/20/22 05:00:00 PM,22.429,129.2,,,,,
2186,05/20/22 05:10:00 PM,22.429,86.1,,,,,
2187,05/20/22 05:20:00 PM,22.429,53.8,,,,,
2188,05/20/22 05:30:00 PM,22.238,75.3,,,,,
2189,05/20/22 05:40:00 PM,22.333,10.8,,,,,
2190,05/20/22 05:50:00 PM,22.333,0.0,,,,,
2191,05/20/22 06:00:00 PM,22.333,0.0,,,,,
2192,05/20/22 06:10:00 PM,22.333,0.0,,,,,
2193,05/20/22 06:20:00 PM,22.333,0.0,,,,,
2194,05/20/22 06:30:00 PM,22.333,0.0,,,,,
2195,05/20/22 06:40:00 PM,22.333,0.0,,,,,
2196,05/20/22 06:50:00 PM,22.333,0.0,,,,,
2197,05/20/22 07:00:00 PM,22.333,0.0,,,,,
2198,05/20/22 07:10:00 PM,22.238,0.0,,,,,
2199,05/20/22 07:20:00 PM,22.238,0.0,,,,,
2200,05/20/22 07:30:00 PM,22.333,0.0,,,,,
2201,05/20/22 07:40:00 PM,22.238,0.0,,,,,
2202,05/20/22 07:50:00 PM,22.238,0.0,,,,,
2203,05/20/22 08:00:00 PM,22.238,0.0,,,,,
2204,05/20/22 08:10:00 PM,22.238,0.0,,,,,
2205,05/20/22 08:20:00 PM,22.142,0.0,,,,,
2206,05/20/22 08:30:00 PM,22.142,0.0,,,,,
2207,05/20/22 08:40:00 PM,22.046,0.0,,,,,
2208,05/20/22 08:50:00 PM,22.046,0.0,,,,,
2209,05/20/22 09:00:00 PM,22.046,0.0,,,,,
2210,05/20/22 09:10:00 PM,22.046,0.0,,,,,
2211,05/20/22 09:20:00 PM,22.046,0.0,,,,,
2212,05/20/22 09:30:00 PM,22.046,0.0,,,,,
2213,05/20/22 09:40:00 PM,21.951,0.0,,,,,
2214,05/20/22 09:50:00 PM,21.951,0.0,,,,,
2215,05/20/22 10:00:00 PM,21.855,0.0,,,,,
2216,05/20/22 10:10:00 PM,21.855,0.0,,,,,
2217,05/20/22 10:20:00 PM,21.855,0.0,,,,,
2218,05/20/22 10:30:00 PM,21.855,0.0,,,,,
2219,05/20/22 10:40:00 PM,21.855,0.0,,,,,
2220,05/20/22 10:50:00 PM,21.855,0.0,,,,,
2221,05/20/22 11:00:00 PM,21.760,0.0,,,,,
2222,05/20/22 11:10:00 PM,21.760,0.0,,,,,
2223,05/20/22 11:20:00 PM,21.760,0.0,,,,,
2224,05/20/22 11:30:00 PM,21.760,0.0,,,,,
2225,05/20/22 11:40:00 PM,21.760,0.0,,,,,
2226,05/20/22 11:50:00 PM,21.760,0.0,,,,,
2227,05/21/22 12:00:00 AM,21.760,0.0,,,,,
2228,05/21/22 12:10:00 AM,21.760,0.0,,,,,
2229,05/21/22 12:20:00 AM,21.760,0.0,,,,,
2230,05/21/22 12:30:00 AM,21.760,0.0,,,,,
2231,05/21/22 12:40:00 AM,21.760,0.0,,,,,
2232,05/21/22 12:50:00 AM,21.664,0.0,,,,,
2233,05/21/22 01:00:00 AM,21.664,0.0,,,,,
2234,05/21/22 01:10:00 AM,21.664,0.0,,,,,
2235,05/21/22 01:20:00 AM,21.664,0.0,,,,,
2236,05/21/22 01:30:00 AM,21.569,0.0,,,,,
2237,05/21/22 01:40:00 AM,21.473,0.0,,,,,
2238,05/21/22 01:50:00 AM,21.378,0.0,,,,,
2239,05/21/22 02:00:00 AM,21.282,0.0,,,,,
2240,05/21/22 02:10:00 AM,21.378,0.0,,,,,
2241,05/21/22 02:20:00 AM,21.378,0.0,,,,,
2242,05/21/22 02:30:00 AM,21.378,0.0,,,,,
2243,05/21/22 02:40:00 AM,21.569,0.0,,,,,
2244,05/21/22 02:50:00 AM,21.664,0.0,,,,,
2245,05/21/22 03:00:00 AM,21.664,0.0,,,,,
2246,05/21/22 03:10:00 AM,21.760,0.0,,,,,
2247,05/21/22 03:20:00 AM,21.855,0.0,,,,,
2248,05/21/22 03:30:00 AM,21.951,0.0,,,,,
2249,05/21/22 03:40:00 AM,21.951,0.0,,,,,
2250,05/21/22 03:50:00 AM,21.951,0.0,,,,,
2251,05/21/22 04:00:00 AM,21.951,0.0,,,,,
2252,05/21/22 04:10:00 AM,22.046,0.0,,,,,
2253,05/21/22 04:20:00 AM,22.046,0.0,,,,,
2254,05/21/22 04:30:00 AM,22.046,0.0,,,,,
2255,05/21/22 04:40:00 AM,22.046,0.0,,,,,
2256,05/21/22 04:50:00 AM,22.046,0.0,,,,,
2257,05/21/22 05:00:00 AM,21.951,0.0,,,,,
2258,05/21/22 05:10:00 AM,21.951,0.0,,,,,
2259,05/21/22 05:20:00 AM,21.951,0.0,,,,,
2260,05/21/22 05:30:00 AM,22.046,0.0,,,,,
2261,05/21/22 05:40:00 AM,22.046,0.0,,,,,
2262,05/21/22 05:50:00 AM,22.046,0.0,,,,,
2263,05/21/22 06:00:00 AM,22.046,0.0,,,,,
2264,05/21/22 06:10:00 AM,21.855,0.0,,,,,
2265,05/21/22 06:20:00 AM,21.951,10.8,,,,,
2266,05/21/22 06:30:00 AM,21.951,21.5,,,,,
2267,05/21/22 06:40:00 AM,22.046,86.1,,,,,
2268,05/21/22 06:50:00 AM,21.951,96.9,,,,,
2269,05/21/22 07:00:00 AM,22.046,462.9,,,,,
2270,05/21/22 07:10:00 AM,21.951,226.0,,,,,
2271,05/21/22 07:20:00 AM,22.046,871.9,,,,,
2272,05/21/22 07:30:00 AM,22.046,322.9,,,,,
2273,05/21/22 07:40:00 AM,22.046,215.3,,,,,
2274,05/21/22 07:50:00 AM,22.046,290.6,,,,,
2275,05/21/22 08:00:00 AM,22.046,473.6,,,,,
2276,05/21/22 08:10:00 AM,22.046,645.8,,,,,
2277,05/21/22 08:20:00 AM,22.046,1894.5,,,,,
2278,05/21/22 08:30:00 AM,22.238,893.4,,,,,
2279,05/21/22 08:40:00 AM,22.238,882.6,,,,,
2280,05/21/22 08:50:00 AM,22.333,958.0,,,,,
2281,05/21/22 09:00:00 AM,22.333,1076.4,,,,,
2282,05/21/22 09:10:00 AM,22.333,1022.6,,,,,
2283,05/21/22 09:20:00 AM,22.333,1377.8,,,,,
2284,05/21/22 09:30:00 AM,22.429,6200.0,,,,,
2285,05/21/22 09:40:00 AM,22.238,1248.6,,,,,
2286,05/21/22 09:50:00 AM,22.333,1377.8,,,,,
2287,05/21/22 10:00:00 AM,22.429,1377.8,,,,,
2288,05/21/22 10:10:00 AM,22.429,3272.2,,,,,
2289,05/21/22 10:20:00 AM,22.525,1550.0,,,,,
2290,05/21/22 10:30:00 AM,22.525,1463.9,,,,,
2291,05/21/22 10:40:00 AM,22.525,8266.7,,,,,
2292,05/21/22 10:50:00 AM,22.525,5166.7,,,,,
2293,05/21/22 11:00:00 AM,22.621,2411.1,,,,,
2294,05/21/22 11:10:00 AM,22.717,1722.2,,,,,
2295,05/21/22 11:20:00 AM,22.812,1194.8,,,,,
2296,05/21/22 11:30:00 AM,22.621,2325.0,,,,,
2297,05/21/22 11:40:00 AM,22.717,1291.7,,,,,
2298,05/21/22 11:50:00 AM,22.717,5166.7,,,,,
2299,05/21/22 12:00:00 PM,22.812,1324.0,,,,,
2300,05/21/22 12:10:00 PM,22.812,4994.5,,,,,
2301,05/21/22 12:20:00 PM,22.812,4477.8,,,,,
2302,05/21/22 12:30:00 PM,23.004,1722.2,,,,,
2303,05/21/22 12:40:00 PM,22.908,2066.7,,,,,
2304,05/21/22 12:50:00 PM,22.908,1808.3,,,,,
2305,05/21/22 01:00:00 PM,23.100,8266.7,,,,,
2306,05/21/22 01:10:00 PM,22.908,7577.8,,,,,
2307,05/21/22 01:20:00 PM,23.100,3788.9,,,,,
2308,05/21/22 01:30:00 PM,23.004,1808.3,,,,,
2309,05/21/22 01:40:00 PM,23.004,1980.6,,,,,
2310,05/21/22 01:50:00 PM,23.100,5338.9,,,,,
2311,05/21/22 02:00:00 PM,23.004,3100.0,,,,,
2312,05/21/22 02:10:00 PM,22.812,1076.4,,,,,
2313,05/21/22 02:20:00 PM,22.812,2238.9,,,,,
2314,05/21/22 02:30:00 PM,22.812,1894.5,,,,,
2315,05/21/22 02:40:00 PM,22.812,1894.5,,,,,
2316,05/21/22 02:50:00 PM,22.717,1108.7,,,,,
2317,05/21/22 03:00:00 PM,22.717,3616.7,,,,,
2318,05/21/22 03:10:00 PM,22.717,1291.7,,,,,
2319,05/21/22 03:20:00 PM,22.812,764.2,,,,,
2320,05/21/22 03:30:00 PM,22.717,2927.8,,,,,
2321,05/21/22 03:40:00 PM,22.717,1463.9,,,,,
2322,05/21/22 03:50:00 PM,22.717,1097.9,,,,,
2323,05/21/22 04:00:00 PM,22.717,1324.0,,,,,
2324,05/21/22 04:10:00 PM,22.621,1184.0,,,,,
2325,05/21/22 04:20:00 PM,22.717,1334.7,,,,,
2326,05/21/22 04:30:00 PM,22.717,1162.5,,,,,
2327,05/21/22 04:40:00 PM,22.621,1894.5,,,,,
2328,05/21/22 04:50:00 PM,22.621,3272.2,,,,,
2329,05/21/22 05:00:00 PM,22.621,2669.5,,,,,
2330,05/21/22 05:10:00 PM,22.525,398.3,,,,,
2331,05/21/22 05:20:00 PM,22.525,1270.1,,,,,
2332,05/21/22 05:30:00 PM,22.429,86.1,,,,,
2333,05/21/22 05:40:00 PM,22.429,21.5,,,,,
2334,05/21/22 05:50:00 PM,22.429,10.8,,,,,
2335,05/21/22 06:00:00 PM,22.429,0.0,,,,,
2336,05/21/22 06:10:00 PM,22.429,0.0,,,,,
2337,05/21/22 06:20:00 PM,22.429,0.0,,,,,
2338,05/21/22 06:30:00 PM,22.429,0.0,,,,,
2339,05/21/22 06:40:00 PM,22.525,0.0,,,,,
2340,05/21/22 06:50:00 PM,22.525,0.0,,,,,
